scenario_id,seed,customer_count,vehicle_count,charger_condition,constraint_name,evaluated_route_count,unmet_route_count,case_unmet_rate
C025_V03_CHG_broad_SPEED25_T480,33,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,33,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,33,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,33,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,33,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,34,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,34,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,34,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,34,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,34,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,34,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,34,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,34,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,34,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,35,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,35,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,35,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,35,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,35,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,35,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,35,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,35,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,35,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,36,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,36,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,36,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,36,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,36,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,36,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,36,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,36,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,36,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,37,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,37,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,37,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,37,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,37,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,37,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,37,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,37,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,37,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,38,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,38,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,38,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,38,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,38,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,38,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,38,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,38,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,38,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,39,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,39,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,39,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,39,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,39,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,39,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,39,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,39,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,39,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,40,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,40,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,40,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,40,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,40,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,40,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,40,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,40,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,40,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,41,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,41,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,41,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,41,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,41,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,41,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,41,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,41,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,41,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,42,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,42,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,42,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,42,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,42,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,42,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,42,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,42,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,42,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,43,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,43,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,43,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,43,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,43,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,43,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,43,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,43,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,43,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,44,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,44,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,44,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,44,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,44,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,44,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,44,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,44,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,44,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,45,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,45,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,45,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,45,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,45,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,45,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,45,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,45,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,45,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,46,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,46,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,46,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,46,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,46,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,46,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,46,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,46,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,46,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,47,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,47,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,47,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,47,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,47,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,47,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,47,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,47,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,47,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,48,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,48,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,48,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,48,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,48,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,48,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,48,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,48,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,48,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,49,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,49,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,49,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,49,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,49,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,49,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,49,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,49,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,49,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,50,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,50,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,50,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,50,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,50,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,50,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,50,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,50,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,50,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,51,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,51,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,51,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,51,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,51,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,51,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,51,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,51,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,51,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,52,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,52,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,52,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,52,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,52,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,52,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,52,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,52,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,52,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,53,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,53,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,53,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,53,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,53,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,53,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,53,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,53,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,53,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,54,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,54,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,54,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,54,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,54,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,54,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,54,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,54,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,54,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,55,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,55,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,55,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,55,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,55,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,55,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,55,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,55,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,55,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,56,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,56,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,56,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,56,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,56,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,56,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,56,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,56,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,56,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,57,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,57,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,57,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,57,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,57,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,57,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,57,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,57,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,57,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,58,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,58,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,58,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,58,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,58,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,58,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,58,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,58,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,58,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,59,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,59,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,59,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,59,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,59,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,59,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,59,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,59,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,59,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,60,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,60,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,60,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,60,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,60,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,60,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,60,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,60,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,60,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,61,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,61,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,61,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,61,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,61,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,61,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,61,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,61,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,61,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,62,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,62,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,62,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,62,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,62,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,62,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,62,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,62,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,62,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,63,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,63,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,63,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,63,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,63,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,63,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,63,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,63,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,63,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,64,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,64,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,64,25,1,conservative,Payload capacity,1,0,0.0
C025_V03_CHG_balanced_SPEED25_T480,64,25,3,balanced,Payload capacity,3,0,0.0
C025_V03_CHG_broad_SPEED25_T480,64,25,3,broad,Payload capacity,3,0,0.0
C025_V03_CHG_conservative_SPEED25_T480,64,25,3,conservative,Payload capacity,3,0,0.0
C025_V05_CHG_balanced_SPEED25_T480,64,25,5,balanced,Payload capacity,5,0,0.0
C025_V05_CHG_broad_SPEED25_T480,64,25,5,broad,Payload capacity,5,0,0.0
C025_V05_CHG_conservative_SPEED25_T480,64,25,5,conservative,Payload capacity,5,0,0.0
C025_V01_CHG_balanced_SPEED25_T480,65,25,1,balanced,Payload capacity,1,0,0.0
C025_V01_CHG_broad_SPEED25_T480,65,25,1,broad,Payload capacity,1,0,0.0
C025_V01_CHG_conservative_SPEED25_T480,65,25,1,conservative,Payload capacity,1,0,0.0
