発地コード,発地名,着地コード,着地名,品目コード,品目名称,重量（発→着）,重量（着→発）,トラック台数（発→着）,トラック台数（着→発）
01,北海道,12,千葉県,10,混載,107.257,561.5552222,0,0
01,北海道,13,東京都,10,混載,117.4968168,493.1626498,6.452830189,0
01,北海道,14,神奈川県,10,混載,0,128.8265,0,0
02,青森県,08,茨城県,10,混載,0,8.668,0,0
02,青森県,11,埼玉県,10,混載,29.41958491,223.9321787,0,42
02,青森県,12,千葉県,10,混載,106.4333333,234.8563333,0,0
02,青森県,13,東京都,10,混載,38.21025,107.9145727,0,0
02,青森県,14,神奈川県,10,混載,0,36.9285,0,0
03,岩手県,08,茨城県,10,混載,0,11.685,0,0
03,岩手県,11,埼玉県,10,混載,45.13685131,172.5453753,11.93162393,24.77777778
03,岩手県,12,千葉県,10,混載,192.3998889,376.962,0,0
03,岩手県,13,東京都,10,混載,33.74177273,147.0382618,0,4.153846154
03,岩手県,14,神奈川県,10,混載,0,53.75,0,0
04,宮城県,08,茨城県,10,混載,0,20.99718681,0,3.186813187
04,宮城県,11,埼玉県,10,混載,72.50296017,300.2785451,15.55555556,97.55555556
04,宮城県,12,千葉県,10,混載,231.6784444,745.7912222,0,12.72222222
04,宮城県,13,東京都,10,混載,131.0926491,297.3459646,111.7241379,111.7241379
04,宮城県,14,神奈川県,10,混載,0.01290604,89.32278409,0,0
05,秋田県,08,茨城県,10,混載,0,6.771,0,0
05,秋田県,11,埼玉県,10,混載,27.64453774,134.6223895,0,22.21428571
05,秋田県,12,千葉県,10,混載,116.6425556,182.4747778,0,0
05,秋田県,13,東京都,10,混載,34.82238636,84.76631364,0,0
05,秋田県,14,神奈川県,10,混載,0,29.322,0,0
06,山形県,08,茨城県,10,混載,0,9.808835165,0,0
06,山形県,11,埼玉県,10,混載,106.3941871,227.5925738,24.13045434,62.88440429
06,山形県,12,千葉県,10,混載,259.3025556,407.6748889,0,0
06,山形県,13,東京都,10,混載,84.808,146.4120116,0,4.153846154
06,山形県,14,神奈川県,10,混載,0,40.796,0,0
07,福島県,08,茨城県,10,混載,379.6736842,67.52985932,18.68421053,8.250693001
07,福島県,11,埼玉県,10,混載,87.64408536,179.1360975,10.42063492,7.777777778
07,福島県,12,千葉県,10,混載,419.5817778,555.5995556,0,0
07,福島県,13,東京都,10,混載,108.8896465,206.5027158,0,0
07,福島県,14,神奈川県,10,混載,0.010242424,84.16824242,0,0
08,茨城県,01,北海道,10,混載,32.334,3,0,0
08,茨城県,02,青森県,10,混載,8.668,0,0,0
08,茨城県,03,岩手県,10,混載,11.685,0,0,0
08,茨城県,04,宮城県,10,混載,20.99718681,0,3.186813187,0
08,茨城県,05,秋田県,10,混載,6.771,0,0,0
08,茨城県,06,山形県,10,混載,9.808835165,0,0,0
08,茨城県,07,福島県,10,混載,67.52985932,379.6736842,8.250693001,18.68421053
08,茨城県,08,茨城県,10,混載,6834.128263,6834.128263,524.2947842,524.2947842
08,茨城県,09,栃木県,10,混載,48.78033333,0,6.766666667,0
08,茨城県,10,群馬県,10,混載,204.0785,0,9.342105263,0
08,茨城県,11,埼玉県,10,混載,415.0933769,642.6527696,98.84994316,192.2423164
08,茨城県,12,千葉県,10,混載,1447.694124,1441.228673,93.78739706,94.91487406
08,茨城県,13,東京都,10,混載,545.631343,522.954112,78.10901391,20.3
08,茨城県,14,神奈川県,10,混載,243.8633297,149.1780035,15.18095238,6.466666667
08,茨城県,15,新潟県,10,混載,18.981,0,2.1,0
08,茨城県,16,富山県,10,混載,8.413,0,0,0
08,茨城県,17,石川県,10,混載,8.995,0,0,0
08,茨城県,18,福井県,10,混載,6.036,0,0,0
08,茨城県,19,山梨県,10,混載,9.242,0,0,0
08,茨城県,20,長野県,10,混載,20.603,0,0,0
08,茨城県,21,岐阜県,10,混載,78.97594595,98.81171171,5.846846847,11.69369369
08,茨城県,22,静岡県,10,混載,34.973,0,2.1,0
08,茨城県,23,愛知県,10,混載,208.1547325,115.0512821,5.846846847,3.25
08,茨城県,24,三重県,10,混載,16.164,0,0,0
08,茨城県,25,滋賀県,10,混載,62.39764103,0,0,0
08,茨城県,26,京都府,10,混載,18.532,0,0,0
08,茨城県,27,大阪府,10,混載,241.1218319,159.5101441,11.69369369,15.1405022
08,茨城県,28,兵庫県,10,混載,93.85362162,0,5.846846847,0
08,茨城県,29,奈良県,10,混載,8.166,0,0,0
08,茨城県,30,和歌山県,10,混載,48.68766667,25.14144144,5.846846847,5.846846847
08,茨城県,33,岡山県,10,混載,17.874,0,0,0
08,茨城県,34,広島県,10,混載,13.477,0,0,0
08,茨城県,35,山口県,10,混載,7,0,0,0
08,茨城県,36,徳島県,10,混載,3.462,0,0,0
08,茨城県,37,香川県,10,混載,6.045,3,0,0
08,茨城県,38,愛媛県,10,混載,5.649,0,0,0
08,茨城県,39,高知県,10,混載,3.223,0,0,0
08,茨城県,40,福岡県,10,混載,19.22,0,0,0
08,茨城県,41,佐賀県,10,混載,2.939,0,0,0
08,茨城県,42,長崎県,10,混載,4.263,0,0,0
08,茨城県,43,熊本県,10,混載,6.151,0,0,0
08,茨城県,44,大分県,10,混載,4.028,0,0,0
08,茨城県,45,宮崎県,10,混載,3.414,0,0,0
08,茨城県,46,鹿児島県,10,混載,5.532,0,0,0
08,茨城県,47,沖縄県,10,混載,6.416,0,0,0
08,茨城県,90,全国,10,混載,0,0.573333333,0,0
08,茨城県,92,東北,10,混載,0.179340659,0.224175824,0,0
08,茨城県,93,海外,10,混載,0.608219178,0.697011494,0,0
09,栃木県,08,茨城県,10,混載,0,48.78033333,0,6.766666667
09,栃木県,11,埼玉県,10,混載,144.8511216,382.7617892,2,81.56428571
09,栃木県,12,千葉県,10,混載,657.7628889,562.3856937,12.72222222,5.846846847
09,栃木県,13,東京都,10,混載,168.48305,270.6083972,0,0
09,栃木県,14,神奈川県,10,混載,0.045555556,159.172,0,10.1
10,群馬県,08,茨城県,10,混載,0,204.0785,0,9.342105263
10,群馬県,11,埼玉県,10,混載,192.4256955,397.2346658,11.03065134,207.4522456
10,群馬県,12,千葉県,10,混載,165.7631111,242.7101111,0,0
10,群馬県,13,東京都,10,混載,134.2086786,243.8772162,0,20.94984326
10,群馬県,14,神奈川県,10,混載,20.93888889,70.26177778,0,0
11,埼玉県,01,北海道,10,混載,424.1799352,71.75996226,40.65614618,0
11,埼玉県,02,青森県,10,混載,223.9321787,29.41958491,42,0
11,埼玉県,03,岩手県,10,混載,172.5453753,45.13685131,24.77777778,11.93162393
11,埼玉県,04,宮城県,10,混載,300.2785451,72.50296017,97.55555556,15.55555556
11,埼玉県,05,秋田県,10,混載,134.6223895,27.64453774,22.21428571,0
11,埼玉県,06,山形県,10,混載,227.5925738,106.3941871,62.88440429,24.13045434
11,埼玉県,07,福島県,10,混載,179.1360975,87.64408536,7.777777778,10.42063492
11,埼玉県,08,茨城県,10,混載,642.6527696,415.0933769,192.2423164,98.84994316
11,埼玉県,09,栃木県,10,混載,382.7617892,144.8511216,81.56428571,2
11,埼玉県,10,群馬県,10,混載,397.2346658,192.4256955,207.4522456,11.03065134
11,埼玉県,11,埼玉県,10,混載,21024.9334,21024.9334,1750.214071,1750.214071
11,埼玉県,12,千葉県,10,混載,1188.380696,3344.206117,123.9509657,337.384985
11,埼玉県,13,東京都,10,混載,9819.162744,7010.67345,1297.060221,1016.535405
11,埼玉県,14,神奈川県,10,混載,1912.987879,942.0889318,215.913983,135.0297131
11,埼玉県,15,新潟県,10,混載,252.4752372,300.9748008,50.35601936,66.14269006
11,埼玉県,16,富山県,10,混載,250.7472611,163.7382194,23.44186047,21.44186047
11,埼玉県,17,石川県,10,混載,263.0181383,139.6140094,32.10059062,26.88630491
11,埼玉県,18,福井県,10,混載,123.9542863,76.17096621,28.65614618,10.72093023
11,埼玉県,19,山梨県,10,混載,127.9138076,69.54090202,14.38122605,11.57602339
11,埼玉県,20,長野県,10,混載,248.5297288,125.1902756,22.76984127,38.02222222
11,埼玉県,21,岐阜県,10,混載,157.621179,325.6753306,26.90873016,32.84684685
11,埼玉県,22,静岡県,10,混載,642.6730267,264.6745338,99.32293231,29.28870731
11,埼玉県,23,愛知県,10,混載,712.0674503,335.7921651,71.24165759,63.78784667
11,埼玉県,24,三重県,10,混載,138.8644326,161.478122,17.64285714,29.21963824
11,埼玉県,25,滋賀県,10,混載,95.77188105,96.52721809,32.38647343,19.47147147
11,埼玉県,26,京都府,10,混載,253.6250485,285.9658302,11.84684685,30
11,埼玉県,27,大阪府,10,混載,1022.955734,992.8094991,93.09955793,90.4181946
11,埼玉県,28,兵庫県,10,混載,479.6988875,437.7362298,17.93846154,37.84684685
11,埼玉県,29,奈良県,10,混載,89.71426415,28.426,2,0
11,埼玉県,30,和歌山県,10,混載,62.35155256,33.5994717,6.178571429,0
11,埼玉県,31,鳥取県,10,混載,0.578,0,2,0
11,埼玉県,32,島根県,10,混載,24.33941509,0.13,2,2
11,埼玉県,33,岡山県,10,混載,195.161566,57.4509434,8,0
11,埼玉県,34,広島県,10,混載,168.0745957,44.00437736,23.21428571,2
11,埼玉県,35,山口県,10,混載,79.98191454,17.82896226,2,0
11,埼玉県,36,徳島県,10,混載,40.8535283,10.4685283,2,0
11,埼玉県,37,香川県,10,混載,80.04202775,22.78383019,2,0
11,埼玉県,38,愛媛県,10,混載,70.83277359,16.02798113,0,0
11,埼玉県,39,高知県,10,混載,40.7599434,11.45722642,2,0
11,埼玉県,40,福岡県,10,混載,374.5936911,54.10827183,28.04723886,12.04723886
11,埼玉県,41,佐賀県,10,混載,47.36496226,9.899754717,2,0
11,埼玉県,42,長崎県,10,混載,73.98592453,14.29407547,2,0
11,埼玉県,43,熊本県,10,混載,98.81112669,19.48413208,15.21428571,0
11,埼玉県,44,大分県,10,混載,60.12403774,10.3690566,2,0
11,埼玉県,45,宮崎県,10,混載,69.57269811,11.45045283,2,0
11,埼玉県,46,鹿児島県,10,混載,97.4535912,20.76313837,9.777777778,7.777777778
11,埼玉県,47,沖縄県,10,混載,81.25377359,16.5709434,2,0
11,埼玉県,90,全国,10,混載,0.003798246,0,3.798245614,0
11,埼玉県,92,東北,10,混載,2680.232558,1736.790698,471.7209302,257.3023256
11,埼玉県,93,海外,10,混載,8.909357143,167.551828,22.85714286,11.2688172
11,埼玉県,94,不特定,10,混載,0,1.899122807,0,18.99122807
11,埼玉県,99,全て不明,10,混載,0.255238095,212.3234199,12.76190476,36.80735931
12,千葉県,01,北海道,10,混載,561.5552222,107.257,0,0
12,千葉県,02,青森県,10,混載,234.8563333,106.4333333,0,0
12,千葉県,03,岩手県,10,混載,376.962,192.3998889,0,0
12,千葉県,04,宮城県,10,混載,745.7912222,231.6784444,12.72222222,0
12,千葉県,05,秋田県,10,混載,182.4747778,116.6425556,0,0
12,千葉県,06,山形県,10,混載,407.6748889,259.3025556,0,0
12,千葉県,07,福島県,10,混載,555.5995556,419.5817778,0,0
12,千葉県,08,茨城県,10,混載,1441.228673,1447.694124,94.91487406,93.78739706
12,千葉県,09,栃木県,10,混載,562.3856937,657.7628889,5.846846847,12.72222222
12,千葉県,10,群馬県,10,混載,242.7101111,165.7631111,0,0
12,千葉県,11,埼玉県,10,混載,3344.206117,1188.380696,337.384985,123.9509657
12,千葉県,12,千葉県,10,混載,31171.81442,31171.81442,2015.139783,2015.139783
12,千葉県,13,東京都,10,混載,5299.127143,3082.494722,542.540544,374.1533714
12,千葉県,14,神奈川県,10,混載,2474.924718,770.3679286,115.6930931,71
12,千葉県,15,新潟県,10,混載,436.3922222,295.7202222,6.466666667,6.466666667
12,千葉県,16,富山県,10,混載,198.232,148.277,12.93333333,12.93333333
12,千葉県,17,石川県,10,混載,155.127,99.946,6.466666667,6.466666667
12,千葉県,18,福井県,10,混載,126.016,91.909,6.466666667,6.466666667
12,千葉県,19,山梨県,10,混載,113.03,59.297,0,0
12,千葉県,20,長野県,10,混載,388.6513213,193.3304655,5.846846847,5.846846847
12,千葉県,21,岐阜県,10,混載,345.7003694,219.2903694,24.62702703,12.31351351
12,千葉県,22,静岡県,10,混載,1005.918153,744.0028889,60.60555556,47.88333333
12,千葉県,23,愛知県,10,混載,1021.055851,723.8882517,31.63018018,24.31351351
12,千葉県,24,三重県,10,混載,249.636,185.659,12.93333333,12.93333333
12,千葉県,25,滋賀県,10,混載,209.7183514,171.1190991,5.846846847,5.846846847
12,千葉県,26,京都府,10,混載,323.2174493,274.7365556,6.466666667,6.466666667
12,千葉県,27,大阪府,10,混載,1354.321673,1020.468041,61.60844002,36.62702703
12,千葉県,28,兵庫県,10,混載,871.1318524,719.1377318,28.66992377,28.05010395
12,千葉県,29,奈良県,10,混載,100.297,37.895,0,0
12,千葉県,30,和歌山県,10,混載,48.794,36.448,0,0
12,千葉県,32,島根県,10,混載,20.793,0,0,0
12,千葉県,33,岡山県,10,混載,212.248,124.51,6.466666667,6.466666667
12,千葉県,34,広島県,10,混載,120.762,59.983,0,0
12,千葉県,35,山口県,10,混載,66.529,23.154,0,0
12,千葉県,36,徳島県,10,混載,34.319,10.092,0,0
12,千葉県,37,香川県,10,混載,56.177,26.757,0,0
12,千葉県,38,愛媛県,10,混載,56.243,17.69,0,0
12,千葉県,39,高知県,10,混載,34.32,11.008,0,0
12,千葉県,40,福岡県,10,混載,404.2806667,84.931,6.466666667,0
12,千葉県,41,佐賀県,10,混載,39.322,4.531,0,0
12,千葉県,42,長崎県,10,混載,73.204,13.932,0,0
12,千葉県,43,熊本県,10,混載,94.646,23.137,0,0
12,千葉県,44,大分県,10,混載,59.738,11.031,0,0
12,千葉県,45,宮崎県,10,混載,58.557,11.556,0,0
12,千葉県,46,鹿児島県,10,混載,95.981,20.573,0,0
12,千葉県,47,沖縄県,10,混載,85.419,16.523,0,0
12,千葉県,92,東北,10,混載,30.13043478,58.10869565,30.13043478,30.13043478
12,千葉県,94,不特定,10,混載,0,0.131428571,0,8.761904762
13,東京都,01,北海道,10,混載,493.1626498,117.4968168,0,6.452830189
13,東京都,02,青森県,10,混載,107.9145727,38.21025,0,0
13,東京都,03,岩手県,10,混載,147.0382618,33.74177273,4.153846154,0
13,東京都,04,宮城県,10,混載,297.3459646,131.0926491,111.7241379,111.7241379
13,東京都,05,秋田県,10,混載,84.76631364,34.82238636,0,0
13,東京都,06,山形県,10,混載,146.4120116,84.808,4.153846154,0
13,東京都,07,福島県,10,混載,206.5027158,108.8896465,0,0
13,東京都,08,茨城県,10,混載,522.954112,545.631343,20.3,78.10901391
13,東京都,09,栃木県,10,混載,270.6083972,168.48305,0,0
13,東京都,10,群馬県,10,混載,243.8772162,134.2086786,20.94984326,0
13,東京都,11,埼玉県,10,混載,7010.67345,9819.162744,1016.535405,1297.060221
13,東京都,12,千葉県,10,混載,3082.494722,5299.127143,374.1533714,542.540544
13,東京都,13,東京都,10,混載,67682.33254,67682.33254,4787.690526,4787.690526
13,東京都,14,神奈川県,10,混載,2923.253606,1778.094513,253.0469081,205.2170753
13,東京都,15,新潟県,10,混載,265.9567057,181.8591048,14.25874126,4.153846154
13,東京都,16,富山県,10,混載,96.45905909,47.7785,0,0
13,東京都,17,石川県,10,混載,111.0133609,64.18746519,0,0
13,東京都,18,福井県,10,混載,74.58460105,49.49884091,0,0
13,東京都,19,山梨県,10,混載,124.0234426,98.74938737,0,0
13,東京都,20,長野県,10,混載,364.4062065,153.985292,15.07435897,4.153846154
13,東京都,21,岐阜県,10,混載,163.1987938,119.2322619,0,12.18181818
13,東京都,22,静岡県,10,混載,512.4244305,213.0992321,133.301061,0
13,東京都,23,愛知県,10,混載,962.8284777,378.1913337,246.1982759,124.7241379
13,東京都,24,三重県,10,混載,150.3326682,74.02211364,0,0
13,東京都,25,滋賀県,10,混載,118.8468182,51.14295426,0,0
13,東京都,26,京都府,10,混載,392.0876796,154.2302356,106.6153846,0
13,東京都,27,大阪府,10,混載,1246.063588,858.932155,15.61351351,8.846846847
13,東京都,28,兵庫県,10,混載,704.9476294,391.7027207,13.53333333,21.52594774
13,東京都,29,奈良県,10,混載,109.7900344,48.23165909,0,0
13,東京都,30,和歌山県,10,混載,62.01229546,49.56922727,0,0
13,東京都,32,島根県,10,混載,24.5325,0,0,0
13,東京都,33,岡山県,10,混載,263.073393,89.64818788,0,0
13,東京都,34,広島県,10,混載,181.9270356,72.39349708,0,0
13,東京都,35,山口県,10,混載,85.06002378,25.99763636,0,0
13,東京都,36,徳島県,10,混載,46.91811364,36.80360839,0,6.230769231
13,東京都,37,香川県,10,混載,90.10967727,37.65438312,0,4.821428571
13,東京都,38,愛媛県,10,混載,72.6135,23.04709091,0,0
13,東京都,39,高知県,10,混載,44.20715909,19.81370455,0,0
13,東京都,40,福岡県,10,混載,503.9608776,96.64522143,0,7.452830189
13,東京都,41,佐賀県,10,混載,47.68519857,13.09115909,0,0
13,東京都,42,長崎県,10,混載,81.87420455,18.93097727,0,0
13,東京都,43,熊本県,10,混載,120.3744524,26.04288636,0,0
13,東京都,44,大分県,10,混載,65.16202273,14.37404546,0,0
13,東京都,45,宮崎県,10,混載,59.18943301,14.02754546,0,0
13,東京都,46,鹿児島県,10,混載,107.22345,24.841,0,12.18181818
13,東京都,47,沖縄県,10,混載,104.6726558,20.22220455,0,0
13,東京都,90,全国,10,混載,86.89240184,0,6.452830189,0
13,東京都,92,東北,10,混載,345.6,435.2903226,412,412
13,東京都,93,海外,10,混載,169.3333333,9694.778852,44,72
13,東京都,94,不特定,10,混載,309.1567742,0,30.3,0
13,東京都,99,全て不明,10,混載,0,0.005712042,0,0
14,神奈川県,01,北海道,10,混載,128.8265,0,0,0
14,神奈川県,02,青森県,10,混載,36.9285,0,0,0
14,神奈川県,03,岩手県,10,混載,53.75,0,0,0
14,神奈川県,04,宮城県,10,混載,89.32278409,0.01290604,0,0
14,神奈川県,05,秋田県,10,混載,29.322,0,0,0
14,神奈川県,06,山形県,10,混載,40.796,0,0,0
14,神奈川県,07,福島県,10,混載,84.16824242,0.010242424,0,0
14,神奈川県,08,茨城県,10,混載,149.1780035,243.8633297,6.466666667,15.18095238
14,神奈川県,09,栃木県,10,混載,159.172,0.045555556,10.1,0
14,神奈川県,10,群馬県,10,混載,70.26177778,20.93888889,0,0
14,神奈川県,11,埼玉県,10,混載,942.0889318,1912.987879,135.0297131,215.913983
14,神奈川県,12,千葉県,10,混載,770.3679286,2474.924718,71,115.6930931
14,神奈川県,13,東京都,10,混載,1778.094513,2923.253606,205.2170753,253.0469081
14,神奈川県,14,神奈川県,10,混載,23096.33308,23096.33308,1677.777683,1677.777683
14,神奈川県,15,新潟県,10,混載,91.803,0,0,0
14,神奈川県,16,富山県,10,混載,28.765,0,0,0
14,神奈川県,17,石川県,10,混載,32.3575,0,0,0
14,神奈川県,18,福井県,10,混載,23.862,0.004054054,0,0
14,神奈川県,19,山梨県,10,混載,55.37912121,0.005121212,0,0
14,神奈川県,20,長野県,10,混載,108.0335882,16.63697285,0,2.076923077
14,神奈川県,21,岐阜県,10,混載,67.442,0,9.75,0
14,神奈川県,22,静岡県,10,混載,200.5301111,195.7379965,0,11.17376992
14,神奈川県,23,愛知県,10,混載,287.4036853,236.5510452,10.92105263,11.1877193
14,神奈川県,24,三重県,10,混載,56.794,0,0,0
14,神奈川県,25,滋賀県,10,混載,43.39414035,0,0,0
14,神奈川県,26,京都府,10,混載,72.18366667,0.032666667,0,0
14,神奈川県,27,大阪府,10,混載,388.6331404,427.8398947,10.1,0
14,神奈川県,28,兵庫県,10,混載,205.5863198,179.8555263,5.846846847,0
14,神奈川県,29,奈良県,10,混載,34.826,0,0,0
14,神奈川県,30,和歌山県,10,混載,19.672,0,0,0
14,神奈川県,32,島根県,10,混載,4.3755,0,0,0
14,神奈川県,33,岡山県,10,混載,60.22666667,0.004666667,0,0
14,神奈川県,34,広島県,10,混載,43.7905,0,0,0
14,神奈川県,35,山口県,10,混載,27.261,0,0,0
14,神奈川県,36,徳島県,10,混載,14.108,0,0,0
14,神奈川県,37,香川県,10,混載,24.5115,0,0,0
14,神奈川県,38,愛媛県,10,混載,21.165,0,0,0
14,神奈川県,39,高知県,10,混載,11.221,0,0,0
14,神奈川県,40,福岡県,10,混載,133.7831667,0.004666667,0,0
14,神奈川県,41,佐賀県,10,混載,15.588,0,0,0
14,神奈川県,42,長崎県,10,混載,29.48,0,0,0
14,神奈川県,43,熊本県,10,混載,37.72,0,0,0
14,神奈川県,44,大分県,10,混載,23.921,0,0,0
14,神奈川県,45,宮崎県,10,混載,20.845,0,0,0
14,神奈川県,46,鹿児島県,10,混載,36.105,0,0,0
14,神奈川県,47,沖縄県,10,混載,25.901,0,0,0
14,神奈川県,90,全国,10,混載,50,0.022209302,0,0
14,神奈川県,93,海外,10,混載,407.1198323,505.0813598,0,2.666666667
14,神奈川県,94,不特定,10,混載,32.37285714,0,161.6,0
14,神奈川県,99,全て不明,10,混載,14,0.001,0,0
15,新潟県,08,茨城県,10,混載,0,18.981,0,2.1
15,新潟県,11,埼玉県,10,混載,300.9748008,252.4752372,66.14269006,50.35601936
15,新潟県,12,千葉県,10,混載,295.7202222,436.3922222,6.466666667,6.466666667
15,新潟県,13,東京都,10,混載,181.8591048,265.9567057,4.153846154,14.25874126
15,新潟県,14,神奈川県,10,混載,0,91.803,0,0
16,富山県,08,茨城県,10,混載,0,8.413,0,0
16,富山県,11,埼玉県,10,混載,163.7382194,250.7472611,21.44186047,23.44186047
16,富山県,12,千葉県,10,混載,148.277,198.232,12.93333333,12.93333333
16,富山県,13,東京都,10,混載,47.7785,96.45905909,0,0
16,富山県,14,神奈川県,10,混載,0,28.765,0,0
17,石川県,08,茨城県,10,混載,0,8.995,0,0
17,石川県,11,埼玉県,10,混載,139.6140094,263.0181383,26.88630491,32.10059062
17,石川県,12,千葉県,10,混載,99.946,155.127,6.466666667,6.466666667
17,石川県,13,東京都,10,混載,64.18746519,111.0133609,0,0
17,石川県,14,神奈川県,10,混載,0,32.3575,0,0
18,福井県,08,茨城県,10,混載,0,6.036,0,0
18,福井県,11,埼玉県,10,混載,76.17096621,123.9542863,10.72093023,28.65614618
18,福井県,12,千葉県,10,混載,91.909,126.016,6.466666667,6.466666667
18,福井県,13,東京都,10,混載,49.49884091,74.58460105,0,0
18,福井県,14,神奈川県,10,混載,0.004054054,23.862,0,0
19,山梨県,08,茨城県,10,混載,0,9.242,0,0
19,山梨県,11,埼玉県,10,混載,69.54090202,127.9138076,11.57602339,14.38122605
19,山梨県,12,千葉県,10,混載,59.297,113.03,0,0
19,山梨県,13,東京都,10,混載,98.74938737,124.0234426,0,0
19,山梨県,14,神奈川県,10,混載,0.005121212,55.37912121,0,0
20,長野県,08,茨城県,10,混載,0,20.603,0,0
20,長野県,11,埼玉県,10,混載,125.1902756,248.5297288,38.02222222,22.76984127
20,長野県,12,千葉県,10,混載,193.3304655,388.6513213,5.846846847,5.846846847
20,長野県,13,東京都,10,混載,153.985292,364.4062065,4.153846154,15.07435897
20,長野県,14,神奈川県,10,混載,16.63697285,108.0335882,2.076923077,0
21,岐阜県,08,茨城県,10,混載,98.81171171,78.97594595,11.69369369,5.846846847
21,岐阜県,11,埼玉県,10,混載,325.6753306,157.621179,32.84684685,26.90873016
21,岐阜県,12,千葉県,10,混載,219.2903694,345.7003694,12.31351351,24.62702703
21,岐阜県,13,東京都,10,混載,119.2322619,163.1987938,12.18181818,0
21,岐阜県,14,神奈川県,10,混載,0,67.442,0,9.75
22,静岡県,08,茨城県,10,混載,0,34.973,0,2.1
22,静岡県,11,埼玉県,10,混載,264.6745338,642.6730267,29.28870731,99.32293231
22,静岡県,12,千葉県,10,混載,744.0028889,1005.918153,47.88333333,60.60555556
22,静岡県,13,東京都,10,混載,213.0992321,512.4244305,0,133.301061
22,静岡県,14,神奈川県,10,混載,195.7379965,200.5301111,11.17376992,0
23,愛知県,08,茨城県,10,混載,115.0512821,208.1547325,3.25,5.846846847
23,愛知県,11,埼玉県,10,混載,335.7921651,712.0674503,63.78784667,71.24165759
23,愛知県,12,千葉県,10,混載,723.8882517,1021.055851,24.31351351,31.63018018
23,愛知県,13,東京都,10,混載,378.1913337,962.8284777,124.7241379,246.1982759
23,愛知県,14,神奈川県,10,混載,236.5510452,287.4036853,11.1877193,10.92105263
24,三重県,08,茨城県,10,混載,0,16.164,0,0
24,三重県,11,埼玉県,10,混載,161.478122,138.8644326,29.21963824,17.64285714
24,三重県,12,千葉県,10,混載,185.659,249.636,12.93333333,12.93333333
24,三重県,13,東京都,10,混載,74.02211364,150.3326682,0,0
24,三重県,14,神奈川県,10,混載,0,56.794,0,0
25,滋賀県,08,茨城県,10,混載,0,62.39764103,0,0
25,滋賀県,11,埼玉県,10,混載,96.52721809,95.77188105,19.47147147,32.38647343
25,滋賀県,12,千葉県,10,混載,171.1190991,209.7183514,5.846846847,5.846846847
25,滋賀県,13,東京都,10,混載,51.14295426,118.8468182,0,0
25,滋賀県,14,神奈川県,10,混載,0,43.39414035,0,0
26,京都府,08,茨城県,10,混載,0,18.532,0,0
26,京都府,11,埼玉県,10,混載,285.9658302,253.6250485,30,11.84684685
26,京都府,12,千葉県,10,混載,274.7365556,323.2174493,6.466666667,6.466666667
26,京都府,13,東京都,10,混載,154.2302356,392.0876796,0,106.6153846
26,京都府,14,神奈川県,10,混載,0.032666667,72.18366667,0,0
27,大阪府,08,茨城県,10,混載,159.5101441,241.1218319,15.1405022,11.69369369
27,大阪府,11,埼玉県,10,混載,992.8094991,1022.955734,90.4181946,93.09955793
27,大阪府,12,千葉県,10,混載,1020.468041,1354.321673,36.62702703,61.60844002
27,大阪府,13,東京都,10,混載,858.932155,1246.063588,8.846846847,15.61351351
27,大阪府,14,神奈川県,10,混載,427.8398947,388.6331404,0,10.1
28,兵庫県,08,茨城県,10,混載,0,93.85362162,0,5.846846847
28,兵庫県,11,埼玉県,10,混載,437.7362298,479.6988875,37.84684685,17.93846154
28,兵庫県,12,千葉県,10,混載,719.1377318,871.1318524,28.05010395,28.66992377
28,兵庫県,13,東京都,10,混載,391.7027207,704.9476294,21.52594774,13.53333333
28,兵庫県,14,神奈川県,10,混載,179.8555263,205.5863198,0,5.846846847
29,奈良県,08,茨城県,10,混載,0,8.166,0,0
29,奈良県,11,埼玉県,10,混載,28.426,89.71426415,0,2
29,奈良県,12,千葉県,10,混載,37.895,100.297,0,0
29,奈良県,13,東京都,10,混載,48.23165909,109.7900344,0,0
29,奈良県,14,神奈川県,10,混載,0,34.826,0,0
30,和歌山県,08,茨城県,10,混載,25.14144144,48.68766667,5.846846847,5.846846847
30,和歌山県,11,埼玉県,10,混載,33.5994717,62.35155256,0,6.178571429
30,和歌山県,12,千葉県,10,混載,36.448,48.794,0,0
30,和歌山県,13,東京都,10,混載,49.56922727,62.01229546,0,0
30,和歌山県,14,神奈川県,10,混載,0,19.672,0,0
31,鳥取県,11,埼玉県,10,混載,0,0.578,0,2
32,島根県,11,埼玉県,10,混載,0.13,24.33941509,2,2
32,島根県,12,千葉県,10,混載,0,20.793,0,0
32,島根県,13,東京都,10,混載,0,24.5325,0,0
32,島根県,14,神奈川県,10,混載,0,4.3755,0,0
33,岡山県,08,茨城県,10,混載,0,17.874,0,0
33,岡山県,11,埼玉県,10,混載,57.4509434,195.161566,0,8
33,岡山県,12,千葉県,10,混載,124.51,212.248,6.466666667,6.466666667
33,岡山県,13,東京都,10,混載,89.64818788,263.073393,0,0
33,岡山県,14,神奈川県,10,混載,0.004666667,60.22666667,0,0
34,広島県,08,茨城県,10,混載,0,13.477,0,0
34,広島県,11,埼玉県,10,混載,44.00437736,168.0745957,2,23.21428571
34,広島県,12,千葉県,10,混載,59.983,120.762,0,0
34,広島県,13,東京都,10,混載,72.39349708,181.9270356,0,0
34,広島県,14,神奈川県,10,混載,0,43.7905,0,0
35,山口県,08,茨城県,10,混載,0,7,0,0
