base_route_proxy_id,customer_count,vehicle_count,seed,route_proxy_distance_km
C100_V05_S097_R01,100,5,97,113.44681667960808
C100_V05_S097_R02,100,5,97,117.40713867608362
C100_V05_S097_R03,100,5,97,63.81591277078543
C100_V05_S097_R04,100,5,97,148.8510041680647
C100_V05_S097_R05,100,5,97,63.681668612348275
C100_V01_S098_R01,100,1,98,400.51955530605426
C100_V03_S098_R01,100,3,98,172.88817247634404
C100_V03_S098_R02,100,3,98,140.15902740004233
C100_V03_S098_R03,100,3,98,126.22948589705985
C100_V05_S098_R01,100,5,98,71.43571314907018
C100_V05_S098_R02,100,5,98,144.97601769496757
C100_V05_S098_R03,100,5,98,79.10919624909889
C100_V05_S098_R04,100,5,98,78.95942543749436
C100_V05_S098_R05,100,5,98,102.2860881184571
C100_V01_S099_R01,100,1,99,462.5436142851628
C100_V03_S099_R01,100,3,99,122.19384655375542
C100_V03_S099_R02,100,3,99,174.1465989125195
C100_V03_S099_R03,100,3,99,155.3820090901389
C100_V05_S099_R01,100,5,99,110.9569360465524
C100_V05_S099_R02,100,5,99,119.56854324981396
C100_V05_S099_R03,100,5,99,113.1622369614488
C100_V05_S099_R04,100,5,99,78.58380411675213
C100_V05_S099_R05,100,5,99,77.09104844386721
C100_V01_S100_R01,100,1,100,463.64592218469613
C100_V03_S100_R01,100,3,100,149.91655700489463
C100_V03_S100_R02,100,3,100,182.56861959817812
C100_V03_S100_R03,100,3,100,148.70859930662755
C100_V05_S100_R01,100,5,100,67.92562619015715
C100_V05_S100_R02,100,5,100,129.71535928898177
C100_V05_S100_R03,100,5,100,79.3568562259272
C100_V05_S100_R04,100,5,100,127.50400068986691
C100_V05_S100_R05,100,5,100,120.96006928882518
