scenario_id,seed,constraint_name,case_unmet_rate
C100_V01_CHG_conservative_SPEED25_T480,74,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,74,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,74,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,74,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,74,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,74,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,74,Charging-assisted range feasibility,0.3333333333333333
C100_V01_CHG_balanced_SPEED25_T480,75,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,75,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,75,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,75,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,75,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,75,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,75,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,75,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,75,Charging-assisted range feasibility,0.0
C100_V01_CHG_balanced_SPEED25_T480,76,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,76,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,76,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,76,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,76,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,76,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,76,Charging-assisted range feasibility,0.5
C100_V05_CHG_broad_SPEED25_T480,76,Charging-assisted range feasibility,0.5
C100_V05_CHG_conservative_SPEED25_T480,76,Charging-assisted range feasibility,0.5
C100_V01_CHG_balanced_SPEED25_T480,77,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,77,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,77,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,77,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,77,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,77,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,77,Charging-assisted range feasibility,0.25
C100_V05_CHG_broad_SPEED25_T480,77,Charging-assisted range feasibility,0.25
C100_V05_CHG_conservative_SPEED25_T480,77,Charging-assisted range feasibility,0.25
C100_V01_CHG_balanced_SPEED25_T480,78,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,78,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,78,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,78,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,78,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,78,Charging-assisted range feasibility,1.0
C100_V05_CHG_balanced_SPEED25_T480,78,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,78,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,78,Charging-assisted range feasibility,0.6666666666666666
C100_V01_CHG_balanced_SPEED25_T480,79,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,79,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,79,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,79,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,79,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,79,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,79,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,79,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,79,Charging-assisted range feasibility,0.3333333333333333
C100_V01_CHG_balanced_SPEED25_T480,80,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,80,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,80,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,80,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,80,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,80,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,80,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,80,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,80,Charging-assisted range feasibility,0.6666666666666666
C100_V01_CHG_balanced_SPEED25_T480,81,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,81,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,81,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,81,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,81,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,81,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,81,Charging-assisted range feasibility,0.5
C100_V05_CHG_broad_SPEED25_T480,81,Charging-assisted range feasibility,0.5
C100_V05_CHG_conservative_SPEED25_T480,81,Charging-assisted range feasibility,0.5
C100_V01_CHG_balanced_SPEED25_T480,82,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,82,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,82,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,82,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,82,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,82,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,82,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,82,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,82,Charging-assisted range feasibility,0.4
C100_V01_CHG_balanced_SPEED25_T480,83,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,83,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,83,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,83,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,83,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,83,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,83,Charging-assisted range feasibility,0.25
C100_V05_CHG_broad_SPEED25_T480,83,Charging-assisted range feasibility,0.25
C100_V05_CHG_conservative_SPEED25_T480,83,Charging-assisted range feasibility,0.25
C100_V01_CHG_balanced_SPEED25_T480,84,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,84,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,84,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,84,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,84,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,84,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,84,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,84,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,84,Charging-assisted range feasibility,0.0
C100_V01_CHG_balanced_SPEED25_T480,85,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,85,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,85,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,85,Charging-assisted range feasibility,0.0
C100_V03_CHG_broad_SPEED25_T480,85,Charging-assisted range feasibility,0.0
C100_V03_CHG_conservative_SPEED25_T480,85,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,85,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,85,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,85,Charging-assisted range feasibility,0.5
C100_V01_CHG_balanced_SPEED25_T480,86,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,86,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,86,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,86,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,86,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,86,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,86,Charging-assisted range feasibility,0.25
C100_V05_CHG_broad_SPEED25_T480,86,Charging-assisted range feasibility,0.25
C100_V05_CHG_conservative_SPEED25_T480,86,Charging-assisted range feasibility,0.25
C100_V01_CHG_balanced_SPEED25_T480,87,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,87,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,87,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,87,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,87,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,87,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,87,Charging-assisted range feasibility,0.25
C100_V05_CHG_broad_SPEED25_T480,87,Charging-assisted range feasibility,0.25
C100_V05_CHG_conservative_SPEED25_T480,87,Charging-assisted range feasibility,0.5
C100_V01_CHG_balanced_SPEED25_T480,88,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,88,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,88,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,88,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,88,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,88,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,88,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,88,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,88,Charging-assisted range feasibility,0.25
C100_V01_CHG_balanced_SPEED25_T480,89,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,89,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,89,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,89,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,89,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,89,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,89,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,89,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,89,Charging-assisted range feasibility,0.25
C100_V01_CHG_balanced_SPEED25_T480,90,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,90,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,90,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,90,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,90,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,90,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,90,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,90,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,90,Charging-assisted range feasibility,0.25
C100_V01_CHG_balanced_SPEED25_T480,91,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,91,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,91,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,91,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,91,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,91,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,91,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,91,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,91,Charging-assisted range feasibility,0.2
C100_V01_CHG_balanced_SPEED25_T480,92,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,92,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,92,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,92,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_broad_SPEED25_T480,92,Charging-assisted range feasibility,0.6666666666666666
C100_V03_CHG_conservative_SPEED25_T480,92,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,92,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,92,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,92,Charging-assisted range feasibility,0.25
C100_V01_CHG_balanced_SPEED25_T480,93,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,93,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,93,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,93,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,93,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,93,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,93,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,93,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,93,Charging-assisted range feasibility,0.2
C100_V01_CHG_balanced_SPEED25_T480,94,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,94,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,94,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,94,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,94,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,94,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,94,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,94,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,94,Charging-assisted range feasibility,0.25
C100_V01_CHG_balanced_SPEED25_T480,95,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,95,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,95,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,95,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,95,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,95,Charging-assisted range feasibility,0.6666666666666666
C100_V05_CHG_balanced_SPEED25_T480,95,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,95,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,95,Charging-assisted range feasibility,0.3333333333333333
C100_V01_CHG_balanced_SPEED25_T480,96,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,96,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,96,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,96,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,96,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,96,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,96,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,96,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,96,Charging-assisted range feasibility,0.0
C100_V01_CHG_balanced_SPEED25_T480,97,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,97,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,97,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,97,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,97,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,97,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,97,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,97,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,97,Charging-assisted range feasibility,0.3333333333333333
C100_V01_CHG_balanced_SPEED25_T480,98,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,98,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,98,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,98,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,98,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,98,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,98,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,98,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,98,Charging-assisted range feasibility,0.0
C100_V01_CHG_balanced_SPEED25_T480,99,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,99,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,99,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,99,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,99,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,99,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,99,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,99,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,99,Charging-assisted range feasibility,0.3333333333333333
C100_V01_CHG_balanced_SPEED25_T480,100,Charging-assisted range feasibility,1.0
C100_V01_CHG_broad_SPEED25_T480,100,Charging-assisted range feasibility,1.0
C100_V01_CHG_conservative_SPEED25_T480,100,Charging-assisted range feasibility,1.0
C100_V03_CHG_balanced_SPEED25_T480,100,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_broad_SPEED25_T480,100,Charging-assisted range feasibility,0.3333333333333333
C100_V03_CHG_conservative_SPEED25_T480,100,Charging-assisted range feasibility,0.3333333333333333
C100_V05_CHG_balanced_SPEED25_T480,100,Charging-assisted range feasibility,0.0
C100_V05_CHG_broad_SPEED25_T480,100,Charging-assisted range feasibility,0.0
C100_V05_CHG_conservative_SPEED25_T480,100,Charging-assisted range feasibility,0.3333333333333333
C025_V01_CHG_balanced_SPEED25_T480,1,Charging-duration feasibility,0.0
C025_V01_CHG_broad_SPEED25_T480,1,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,1,Charging-duration feasibility,0.0
C025_V03_CHG_balanced_SPEED25_T480,1,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,1,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,2,Charging-duration feasibility,1.0
C025_V01_CHG_broad_SPEED25_T480,2,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,2,Charging-duration feasibility,1.0
C025_V03_CHG_balanced_SPEED25_T480,2,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,2,Charging-duration feasibility,0.0
C025_V03_CHG_conservative_SPEED25_T480,2,Charging-duration feasibility,0.0
C025_V05_CHG_balanced_SPEED25_T480,2,Charging-duration feasibility,0.0
C025_V05_CHG_broad_SPEED25_T480,2,Charging-duration feasibility,0.0
C025_V05_CHG_conservative_SPEED25_T480,2,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,3,Charging-duration feasibility,1.0
C025_V01_CHG_broad_SPEED25_T480,3,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,3,Charging-duration feasibility,1.0
C025_V03_CHG_balanced_SPEED25_T480,3,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,3,Charging-duration feasibility,0.0
C025_V03_CHG_conservative_SPEED25_T480,3,Charging-duration feasibility,0.0
C025_V05_CHG_balanced_SPEED25_T480,3,Charging-duration feasibility,0.0
C025_V05_CHG_broad_SPEED25_T480,3,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,4,Charging-duration feasibility,0.0
C025_V01_CHG_broad_SPEED25_T480,4,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,4,Charging-duration feasibility,0.0
C025_V03_CHG_balanced_SPEED25_T480,4,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,4,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,5,Charging-duration feasibility,0.0
C025_V01_CHG_broad_SPEED25_T480,5,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,5,Charging-duration feasibility,0.0
C025_V03_CHG_balanced_SPEED25_T480,5,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,5,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,6,Charging-duration feasibility,1.0
C025_V01_CHG_broad_SPEED25_T480,6,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,6,Charging-duration feasibility,1.0
C025_V03_CHG_balanced_SPEED25_T480,6,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,6,Charging-duration feasibility,0.0
C025_V03_CHG_conservative_SPEED25_T480,6,Charging-duration feasibility,0.0
C025_V05_CHG_balanced_SPEED25_T480,6,Charging-duration feasibility,0.0
C025_V05_CHG_broad_SPEED25_T480,6,Charging-duration feasibility,0.0
C025_V05_CHG_conservative_SPEED25_T480,6,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,7,Charging-duration feasibility,1.0
C025_V01_CHG_broad_SPEED25_T480,7,Charging-duration feasibility,0.0
C025_V03_CHG_balanced_SPEED25_T480,7,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,7,Charging-duration feasibility,0.0
C025_V05_CHG_balanced_SPEED25_T480,7,Charging-duration feasibility,0.0
C025_V05_CHG_broad_SPEED25_T480,7,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,8,Charging-duration feasibility,1.0
C025_V01_CHG_broad_SPEED25_T480,8,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,8,Charging-duration feasibility,1.0
C025_V03_CHG_balanced_SPEED25_T480,8,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,8,Charging-duration feasibility,0.0
C025_V05_CHG_balanced_SPEED25_T480,8,Charging-duration feasibility,0.0
C025_V05_CHG_broad_SPEED25_T480,8,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,9,Charging-duration feasibility,1.0
C025_V01_CHG_broad_SPEED25_T480,9,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,9,Charging-duration feasibility,1.0
C025_V03_CHG_balanced_SPEED25_T480,9,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,9,Charging-duration feasibility,0.0
C025_V03_CHG_conservative_SPEED25_T480,9,Charging-duration feasibility,0.0
C025_V05_CHG_balanced_SPEED25_T480,9,Charging-duration feasibility,0.0
C025_V05_CHG_broad_SPEED25_T480,9,Charging-duration feasibility,0.0
C025_V05_CHG_conservative_SPEED25_T480,9,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,10,Charging-duration feasibility,0.0
C025_V01_CHG_broad_SPEED25_T480,10,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,10,Charging-duration feasibility,0.0
C025_V03_CHG_balanced_SPEED25_T480,10,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,10,Charging-duration feasibility,0.0
C025_V03_CHG_conservative_SPEED25_T480,10,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,11,Charging-duration feasibility,1.0
C025_V01_CHG_broad_SPEED25_T480,11,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,11,Charging-duration feasibility,1.0
C025_V03_CHG_balanced_SPEED25_T480,11,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,11,Charging-duration feasibility,0.0
C025_V03_CHG_conservative_SPEED25_T480,11,Charging-duration feasibility,0.0
C025_V05_CHG_balanced_SPEED25_T480,11,Charging-duration feasibility,0.0
C025_V05_CHG_broad_SPEED25_T480,11,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,12,Charging-duration feasibility,1.0
C025_V01_CHG_broad_SPEED25_T480,12,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,12,Charging-duration feasibility,1.0
C025_V03_CHG_balanced_SPEED25_T480,12,Charging-duration feasibility,0.0
C025_V03_CHG_broad_SPEED25_T480,12,Charging-duration feasibility,0.0
C025_V03_CHG_conservative_SPEED25_T480,12,Charging-duration feasibility,0.0
C025_V05_CHG_balanced_SPEED25_T480,12,Charging-duration feasibility,0.0
C025_V05_CHG_broad_SPEED25_T480,12,Charging-duration feasibility,0.0
C025_V01_CHG_balanced_SPEED25_T480,13,Charging-duration feasibility,1.0
C025_V01_CHG_broad_SPEED25_T480,13,Charging-duration feasibility,0.0
C025_V01_CHG_conservative_SPEED25_T480,13,Charging-duration feasibility,1.0
